"id","customer_id","status","time_invoice","time_receive","branch_id","address_receive","receiver_name","receiver_phone","pay","note"
631,"ltlong",2,"23/10/2021 01:22:08.387506","23/10/2021 01:22:08.387506",0,,,,4290000,
632,"tylnhi",2,"23/10/2021 01:22:08.395586","23/10/2021 01:22:08.395586",0,,,,4290000,
633,"nthoang",2,"23/10/2021 01:22:08.402118","23/10/2021 01:22:08.402118",0,,,,4290000,
634,"vdhieu",2,"23/10/2021 01:22:08.408975","23/10/2021 01:22:08.408975",0,,,,4290000,
635,"mhvan",2,"23/10/2021 01:22:08.415678","23/10/2021 01:22:08.415678",0,,,,4290000,
636,"toshiko",2,"23/10/2021 01:22:08.422344","23/10/2021 01:22:08.422344",0,,,,4290000,
637,"ntkduy",2,"23/10/2021 01:22:08.428922","23/10/2021 01:22:08.428922",0,,,,4790000,
638,"bndtrung",2,"23/10/2021 01:22:08.435414","23/10/2021 01:22:08.435414",0,,,,4790000,
639,"nthoang",2,"23/10/2021 01:22:08.441635","23/10/2021 01:22:08.441635",0,,,,4790000,
640,"ntloc",2,"23/10/2021 01:22:08.448812","23/10/2021 01:22:08.448812",0,,,,4790000,
641,"dnmquoc",2,"23/10/2021 01:22:08.455458","23/10/2021 01:22:08.455458",0,,,,4790000,
642,"ddnhue",2,"23/10/2021 01:22:08.462567","23/10/2021 01:22:08.462567",0,,,,4790000,
643,"ctnhung",2,"23/10/2021 01:22:08.469789","23/10/2021 01:22:08.469789",0,,,,4790000,
644,"ltsong",2,"23/10/2021 01:22:08.476918","23/10/2021 01:22:08.476918",0,,,,4790000,
645,"tu123",2,"23/10/2021 01:22:08.484711","23/10/2021 01:22:08.484711",0,,,,4790000,
646,"hltmanh",2,"23/10/2021 01:22:08.491974","23/10/2021 01:22:08.491974",0,,,,4790000,
647,"nhdhao",2,"23/10/2021 01:22:08.499312","23/10/2021 01:22:08.499312",0,,,,4790000,
648,"nhhiep",2,"23/10/2021 01:22:08.506011","23/10/2021 01:22:08.506011",0,,,,4790000,
649,"ttlong",2,"23/10/2021 01:22:08.51392","23/10/2021 01:22:08.51392",0,,,,4790000,
650,"ndtai",2,"23/10/2021 01:22:08.520662","23/10/2021 01:22:08.520662",0,,,,4790000,
651,"lvdai",2,"23/10/2021 01:22:08.52698","23/10/2021 01:22:08.52698",0,,,,4790000,
652,"nhtuan",2,"23/10/2021 01:22:08.533663","23/10/2021 01:22:08.533663",0,,,,4790000,
653,"httam",2,"23/10/2021 01:22:08.540152","23/10/2021 01:22:08.540152",0,,,,4790000,
654,"sssbath",2,"23/10/2021 01:22:08.547991","23/10/2021 01:22:08.547991",0,,,,4790000,
655,"dhkhai",2,"23/10/2021 01:22:08.554285","23/10/2021 01:22:08.554285",0,,,,4790000,
656,"hnthien",2,"23/10/2021 01:22:08.561871","23/10/2021 01:22:08.561871",0,,,,4790000,
657,"ttson",2,"23/10/2021 01:22:08.568538","23/10/2021 01:22:08.568538",0,,,,4790000,
658,"ptttam",2,"23/10/2021 01:22:08.574994","23/10/2021 01:22:08.574994",0,,,,4790000,
659,"dhkhai",2,"23/10/2021 01:22:08.582566","23/10/2021 01:22:08.582566",0,,,,4790000,
660,"mhvan",2,"23/10/2021 01:22:08.589374","23/10/2021 01:22:08.589374",0,,,,4790000,
661,"nvthai",2,"23/10/2021 01:22:08.596154","23/10/2021 01:22:08.596154",0,,,,4790000,
662,"httri",2,"23/10/2021 01:22:08.603061","23/10/2021 01:22:08.603061",0,,,,4790000,
663,"tylnhi",2,"23/10/2021 01:22:08.609674","23/10/2021 01:22:08.609674",0,,,,4790000,
664,"hqbao",2,"23/10/2021 01:22:08.616721","23/10/2021 01:22:08.616721",0,,,,4790000,
665,"lnminh",2,"23/10/2021 01:22:08.623314","23/10/2021 01:22:08.623314",0,,,,4790000,
666,"hltmanh",2,"23/10/2021 01:22:08.63155","23/10/2021 01:22:08.63155",0,,,,4790000,
667,"nttthuy",2,"23/10/2021 01:22:08.637639","23/10/2021 01:22:08.637639",0,,,,4790000,
668,"pmthe",2,"23/10/2021 01:22:08.644294","23/10/2021 01:22:08.644294",0,,,,4790000,
669,"hdhuy",2,"23/10/2021 01:22:08.650641","23/10/2021 01:22:08.650641",0,,,,4790000,
670,"nvchung",2,"23/10/2021 01:22:08.657405","23/10/2021 01:22:08.657405",0,,,,4790000,
671,"ndtai",2,"23/10/2021 01:22:08.66581","23/10/2021 01:22:08.66581",0,,,,4790000,
672,"vdhieu",2,"23/10/2021 01:22:08.673338","23/10/2021 01:22:08.673338",0,,,,4790000,
673,"lvqan",2,"23/10/2021 01:22:08.680624","23/10/2021 01:22:08.680624",0,,,,4790000,
674,"dqviet",2,"23/10/2021 01:22:08.687996","23/10/2021 01:22:08.687996",0,,,,4790000,
675,"ltlong",2,"23/10/2021 01:22:08.694326","23/10/2021 01:22:08.694326",0,,,,4790000,
676,"ptkien",2,"23/10/2021 01:22:08.701455","23/10/2021 01:22:08.701455",0,,,,4790000,
677,"hqdung",2,"23/10/2021 01:22:08.707829","23/10/2021 01:22:08.707829",0,,,,4790000,
678,"dqlai",2,"23/10/2021 01:22:08.715381","23/10/2021 01:22:08.715381",0,,,,4790000,
679,"ptloc",2,"23/10/2021 01:22:08.722075","23/10/2021 01:22:08.722075",0,,,,4790000,
680,"nvan",2,"23/10/2021 01:22:08.72819","23/10/2021 01:22:08.72819",0,,,,4790000,
681,"nhdhao",2,"23/10/2021 01:22:08.735204","23/10/2021 01:22:08.735204",0,,,,4790000,
682,"thanhvy",2,"23/10/2021 01:22:08.741463","23/10/2021 01:22:08.741463",0,,,,4790000,
683,"vtluan",2,"23/10/2021 01:22:08.748959","23/10/2021 01:22:08.748959",0,,,,4790000,
684,"ndquang",2,"23/10/2021 01:22:08.756338","23/10/2021 01:22:08.756338",0,,,,4790000,
685,"ltlong",2,"23/10/2021 01:22:08.764052","23/10/2021 01:22:08.764052",0,,,,4790000,
686,"ddkhanh",2,"23/10/2021 01:22:08.770737","23/10/2021 01:22:08.770737",0,,,,4790000,
687,"lvdai",2,"23/10/2021 01:22:08.848682","23/10/2021 01:22:08.848682",0,,,,5190000,
688,"pmthe",2,"23/10/2021 01:22:08.855555","23/10/2021 01:22:08.855555",0,,,,5190000,
689,"hdhuy",2,"23/10/2021 01:22:08.864674","23/10/2021 01:22:08.864674",0,,,,5190000,
690,"vdhieu",2,"23/10/2021 01:22:08.872253","23/10/2021 01:22:08.872253",0,,,,5190000,
691,"ltlong",2,"23/10/2021 01:22:08.878969","23/10/2021 01:22:08.878969",0,,,,5190000,
692,"nvchung",2,"23/10/2021 01:22:08.886236","23/10/2021 01:22:08.886236",0,,,,5190000,
693,"toshiko",2,"23/10/2021 01:22:08.892811","23/10/2021 01:22:08.892811",0,,,,5190000,
694,"ttson",2,"23/10/2021 01:22:08.900487","23/10/2021 01:22:08.900487",0,,,,5190000,
695,"dqlai",2,"23/10/2021 01:22:08.907445","23/10/2021 01:22:08.907445",0,,,,5190000,
696,"ltkiet",2,"23/10/2021 01:22:08.915376","23/10/2021 01:22:08.915376",0,,,,5190000,
697,"dqviet",2,"23/10/2021 01:22:08.922236","23/10/2021 01:22:08.922236",0,,,,5190000,
698,"dkhy",2,"23/10/2021 01:22:08.930291","23/10/2021 01:22:08.930291",0,,,,5190000,
699,"hnthien",2,"23/10/2021 01:22:08.93755","23/10/2021 01:22:08.93755",0,,,,5190000,
700,"ptkien",2,"23/10/2021 01:22:08.944978","23/10/2021 01:22:08.944978",0,,,,5190000,
701,"nttthuy",2,"23/10/2021 01:22:08.951654","23/10/2021 01:22:08.951654",0,,,,5190000,
702,"httri",2,"23/10/2021 01:22:08.957614","23/10/2021 01:22:08.957614",0,,,,5190000,
703,"tu123",2,"23/10/2021 01:22:08.964769","23/10/2021 01:22:08.964769",0,,,,5190000,
704,"nhhiep",2,"23/10/2021 01:22:08.972238","23/10/2021 01:22:08.972238",0,,,,5190000,
705,"ltsong",2,"23/10/2021 01:22:08.979287","23/10/2021 01:22:08.979287",0,,,,5190000,
706,"mhvan",2,"23/10/2021 01:22:08.986706","23/10/2021 01:22:08.986706",0,,,,5190000,
707,"ctnhung",2,"23/10/2021 01:22:08.994113","23/10/2021 01:22:08.994113",0,,,,5190000,
708,"httam",2,"23/10/2021 01:22:09.001063","23/10/2021 01:22:09.001063",0,,,,5190000,
709,"lqcuong",2,"23/10/2021 01:22:09.007731","23/10/2021 01:22:09.007731",0,,,,5190000,
710,"thanhvy",2,"23/10/2021 01:22:09.016023","23/10/2021 01:22:09.016023",0,,,,5190000,
711,"ltlong",2,"23/10/2021 01:22:09.023377","23/10/2021 01:22:09.023377",0,,,,5190000,
712,"nvan",2,"23/10/2021 01:22:09.030866","23/10/2021 01:22:09.030866",0,,,,5190000,
713,"bndtrung",2,"23/10/2021 01:22:09.037789","23/10/2021 01:22:09.037789",0,,,,5190000,
714,"hltmanh",2,"23/10/2021 01:22:09.046279","23/10/2021 01:22:09.046279",0,,,,5190000,
715,"hqbao",2,"23/10/2021 01:22:09.053207","23/10/2021 01:22:09.053207",0,,,,5190000,
716,"dhkhai",2,"23/10/2021 01:22:09.061181","23/10/2021 01:22:09.061181",0,,,,5190000,
717,"hqdung",2,"23/10/2021 01:22:09.06875","23/10/2021 01:22:09.06875",0,,,,5190000,
718,"dhkhai",2,"23/10/2021 01:22:09.075509","23/10/2021 01:22:09.075509",0,,,,5190000,
719,"hltmanh",2,"23/10/2021 01:22:09.0825","23/10/2021 01:22:09.0825",0,,,,5190000,
720,"ntloc",2,"23/10/2021 01:22:09.089222","23/10/2021 01:22:09.089222",0,,,,5190000,
721,"sssbath",2,"23/10/2021 01:22:09.09765","23/10/2021 01:22:09.09765",0,,,,5190000,
722,"ttlong",2,"23/10/2021 01:22:09.104804","23/10/2021 01:22:09.104804",0,,,,5190000,
723,"lmquy",2,"23/10/2021 01:22:09.113899","23/10/2021 01:22:09.113899",0,,,,5190000,
724,"lnminh",2,"23/10/2021 01:22:09.121707","23/10/2021 01:22:09.121707",0,,,,5190000,
725,"ddnhue",2,"23/10/2021 01:22:09.129067","23/10/2021 01:22:09.129067",0,,,,5190000,
726,"nvthai",2,"23/10/2021 01:22:09.136196","23/10/2021 01:22:09.136196",0,,,,5190000,
727,"tylnhi",2,"23/10/2021 01:22:09.143246","23/10/2021 01:22:09.143246",0,,,,5190000,
728,"ddkhanh",2,"23/10/2021 01:22:09.151542","23/10/2021 01:22:09.151542",0,,,,5190000,
729,"ptloc",2,"23/10/2021 01:22:09.159441","23/10/2021 01:22:09.159441",0,,,,5190000,
730,"ndtai",2,"23/10/2021 01:22:09.166795","23/10/2021 01:22:09.166795",0,,,,5190000,
731,"ntphong",2,"23/10/2021 01:22:09.17417","23/10/2021 01:22:09.17417",0,,,,5190000,
732,"pmthanh",2,"23/10/2021 01:22:09.181837","23/10/2021 01:22:09.181837",0,,,,5190000,
733,"ntkduy",2,"23/10/2021 01:22:09.188789","23/10/2021 01:22:09.188789",0,,,,5190000,
734,"nhdhao",2,"23/10/2021 01:22:09.19591","23/10/2021 01:22:09.19591",0,,,,5190000,
735,"lvqan",2,"23/10/2021 01:22:09.202422","23/10/2021 01:22:09.202422",0,,,,5190000,
736,"nthoang",2,"23/10/2021 01:22:09.210863","23/10/2021 01:22:09.210863",0,,,,5190000,
737,"ntkanh",2,"23/10/2021 01:22:09.217447","23/10/2021 01:22:09.217447",0,,,,5690000,
738,"ntloc",2,"23/10/2021 01:22:09.223883","23/10/2021 01:22:09.223883",0,,,,5690000,
739,"dqviet",2,"23/10/2021 01:22:09.232207","23/10/2021 01:22:09.232207",0,,,,5690000,
740,"pmthe",2,"23/10/2021 01:22:09.239439","23/10/2021 01:22:09.239439",0,,,,5690000,
741,"ltsong",2,"23/10/2021 01:22:09.247239","23/10/2021 01:22:09.247239",0,,,,5690000,
742,"httam",2,"23/10/2021 01:22:09.25492","23/10/2021 01:22:09.25492",0,,,,5690000,
743,"tu123",2,"23/10/2021 01:22:09.261933","23/10/2021 01:22:09.261933",0,,,,5690000,
744,"mhvan",2,"23/10/2021 01:22:09.268561","23/10/2021 01:22:09.268561",0,,,,5690000,
745,"ndtai",2,"23/10/2021 01:22:09.276028","23/10/2021 01:22:09.276028",0,,,,5690000,
746,"lnminh",2,"23/10/2021 01:22:09.282333","23/10/2021 01:22:09.282333",0,,,,5690000,
747,"nthoang",2,"23/10/2021 01:22:09.289092","23/10/2021 01:22:09.289092",0,,,,5690000,
748,"ntkduy",2,"23/10/2021 01:22:09.297326","23/10/2021 01:22:09.297326",0,,,,5690000,
749,"hqbao",2,"23/10/2021 01:22:09.303558","23/10/2021 01:22:09.303558",0,,,,5690000,
750,"ptkien",2,"23/10/2021 01:22:09.309739","23/10/2021 01:22:09.309739",0,,,,5690000,
751,"ltduy",2,"23/10/2021 01:22:09.317283","23/10/2021 01:22:09.317283",0,,,,5690000,
752,"vtluan",2,"23/10/2021 01:22:09.323555","23/10/2021 01:22:09.323555",0,,,,5690000,
753,"ltlong",2,"23/10/2021 01:22:09.33067","23/10/2021 01:22:09.33067",0,,,,5690000,
754,"lqcuong",2,"23/10/2021 01:22:09.337238","23/10/2021 01:22:09.337238",0,,,,5690000,
755,"hltmanh",2,"23/10/2021 01:22:09.344387","23/10/2021 01:22:09.344387",0,,,,5690000,
756,"nhdhao",2,"23/10/2021 01:22:09.351057","23/10/2021 01:22:09.351057",0,,,,5690000,
757,"ptloc",2,"23/10/2021 01:22:09.358797","23/10/2021 01:22:09.358797",0,,,,5690000,
758,"dhkhai",2,"23/10/2021 01:22:09.366026","23/10/2021 01:22:09.366026",0,,,,5690000,
759,"ddkhanh",2,"23/10/2021 01:22:09.373426","23/10/2021 01:22:09.373426",0,,,,5690000,
760,"hnthien",2,"23/10/2021 01:22:09.381433","23/10/2021 01:22:09.381433",0,,,,5690000,
761,"bndtrung",2,"23/10/2021 01:22:09.38763","23/10/2021 01:22:09.38763",0,,,,5690000,
762,"ndquang",2,"23/10/2021 01:22:09.395942","23/10/2021 01:22:09.395942",0,,,,5690000,
763,"ddnhue",2,"23/10/2021 01:22:09.40256","23/10/2021 01:22:09.40256",0,,,,5690000,
764,"vdhieu",2,"23/10/2021 01:22:09.409053","23/10/2021 01:22:09.409053",0,,,,5690000,
765,"ctnhung",2,"23/10/2021 01:22:09.416703","23/10/2021 01:22:09.416703",0,,,,5690000,
766,"lmquy",2,"23/10/2021 01:22:09.423279","23/10/2021 01:22:09.423279",0,,,,5690000,
767,"ltkiet",2,"23/10/2021 01:22:09.430408","23/10/2021 01:22:09.430408",0,,,,5690000,
768,"hqdung",2,"23/10/2021 01:22:09.437346","23/10/2021 01:22:09.437346",0,,,,5690000,
769,"ndtai",2,"23/10/2021 01:22:09.44648","23/10/2021 01:22:09.44648",0,,,,5690000,
770,"ltlong",2,"23/10/2021 01:22:09.454066","23/10/2021 01:22:09.454066",0,,,,5690000,
771,"httri",2,"23/10/2021 01:22:09.461412","23/10/2021 01:22:09.461412",0,,,,5690000,
772,"toshiko",2,"23/10/2021 01:22:09.467637","23/10/2021 01:22:09.467637",0,,,,5690000,
773,"nvchung",2,"23/10/2021 01:22:09.474106","23/10/2021 01:22:09.474106",0,,,,5690000,
774,"hdhuy",2,"23/10/2021 01:22:09.482167","23/10/2021 01:22:09.482167",0,,,,5690000,
775,"tylnhi",2,"23/10/2021 01:22:09.488858","23/10/2021 01:22:09.488858",0,,,,5690000,
776,"ntphong",2,"23/10/2021 01:22:09.496307","23/10/2021 01:22:09.496307",0,,,,5690000,
777,"nvthai",2,"23/10/2021 01:22:09.502943","23/10/2021 01:22:09.502943",0,,,,5690000,
778,"nttthuy",2,"23/10/2021 01:22:09.509839","23/10/2021 01:22:09.509839",0,,,,5690000,
779,"nhdhao",2,"23/10/2021 01:22:09.518131","23/10/2021 01:22:09.518131",0,,,,5690000,
780,"nhtuan",2,"23/10/2021 01:22:09.523055","23/10/2021 01:22:09.523055",0,,,,5690000,
781,"sssbath",2,"23/10/2021 01:22:09.529184","23/10/2021 01:22:09.529184",0,,,,5690000,
782,"nvan",2,"23/10/2021 01:22:09.535241","23/10/2021 01:22:09.535241",0,,,,5690000,
783,"nhhiep",2,"23/10/2021 01:22:09.540863","23/10/2021 01:22:09.540863",0,,,,5690000,
784,"dhkhai",2,"23/10/2021 01:22:09.547605","23/10/2021 01:22:09.547605",0,,,,5690000,
785,"ttlong",2,"23/10/2021 01:22:09.553806","23/10/2021 01:22:09.553806",0,,,,5690000,
786,"thanhvy",2,"23/10/2021 01:22:09.559637","23/10/2021 01:22:09.559637",0,,,,5690000,
787,"hnthien",2,"23/10/2021 01:22:09.566819","23/10/2021 01:22:09.566819",0,,,,41990000,
788,"pmthe",2,"23/10/2021 01:22:09.572927","23/10/2021 01:22:09.572927",0,,,,41990000,
789,"httam",2,"23/10/2021 01:22:09.580003","23/10/2021 01:22:09.580003",0,,,,41990000,
790,"nvthai",2,"23/10/2021 01:22:09.586325","23/10/2021 01:22:09.586325",0,,,,41990000,
791,"hltmanh",2,"23/10/2021 01:22:09.592424","23/10/2021 01:22:09.592424",0,,,,41990000,
792,"vdhieu",2,"23/10/2021 01:22:09.600091","23/10/2021 01:22:09.600091",0,,,,41990000,
793,"ndtai",2,"23/10/2021 01:22:09.606609","23/10/2021 01:22:09.606609",0,,,,41990000,
794,"hqdung",2,"23/10/2021 01:22:09.614481","23/10/2021 01:22:09.614481",0,,,,41990000,
795,"ntloc",2,"23/10/2021 01:22:09.621134","23/10/2021 01:22:09.621134",0,,,,41990000,
796,"toshiko",2,"23/10/2021 01:22:09.627802","23/10/2021 01:22:09.627802",0,,,,41990000,
797,"ltsong",2,"23/10/2021 01:22:09.634856","23/10/2021 01:22:09.634856",0,,,,41990000,
798,"tylnhi",2,"23/10/2021 01:22:09.641495","23/10/2021 01:22:09.641495",0,,,,41990000,
799,"tu123",2,"23/10/2021 01:22:09.649095","23/10/2021 01:22:09.649095",0,,,,41990000,
800,"hqbao",2,"23/10/2021 01:22:09.654706","23/10/2021 01:22:09.654706",0,,,,41990000,
801,"bndtrung",2,"23/10/2021 01:22:09.661411","23/10/2021 01:22:09.661411",0,,,,41990000,
802,"dkhy",2,"23/10/2021 01:22:09.66759","23/10/2021 01:22:09.66759",0,,,,41990000,
803,"ndtai",2,"23/10/2021 01:22:09.67369","23/10/2021 01:22:09.67369",0,,,,41990000,
804,"ttlong",2,"23/10/2021 01:22:09.681323","23/10/2021 01:22:09.681323",0,,,,41990000,
805,"lqcuong",2,"23/10/2021 01:22:09.687353","23/10/2021 01:22:09.687353",0,,,,33990000,
806,"ctnhung",2,"23/10/2021 01:22:09.693688","23/10/2021 01:22:09.693688",0,,,,33990000,
807,"ntkanh",2,"23/10/2021 01:22:09.700521","23/10/2021 01:22:09.700521",0,,,,33990000,
808,"dkhy",2,"23/10/2021 01:22:09.707338","23/10/2021 01:22:09.707338",0,,,,33990000,
809,"hqdung",2,"23/10/2021 01:22:09.71485","23/10/2021 01:22:09.71485",0,,,,33990000,
810,"dhkhai",2,"23/10/2021 01:22:09.721408","23/10/2021 01:22:09.721408",0,,,,33990000,
811,"httam",2,"23/10/2021 01:22:09.728279","23/10/2021 01:22:09.728279",0,,,,33990000,
812,"lnminh",2,"23/10/2021 01:22:09.735797","23/10/2021 01:22:09.735797",0,,,,33990000,
813,"ddkhanh",2,"23/10/2021 01:22:09.743789","23/10/2021 01:22:09.743789",0,,,,33990000,
814,"ltlong",2,"23/10/2021 01:22:09.75059","23/10/2021 01:22:09.75059",0,,,,33990000,
815,"ntphong",2,"23/10/2021 01:22:09.757294","23/10/2021 01:22:09.757294",0,,,,33990000,
816,"ptloc",2,"23/10/2021 01:22:09.765191","23/10/2021 01:22:09.765191",0,,,,33990000,
817,"nhtuan",2,"23/10/2021 01:22:09.77216","23/10/2021 01:22:09.77216",0,,,,33990000,
818,"ndquang",2,"23/10/2021 01:22:09.778803","23/10/2021 01:22:09.778803",0,,,,33990000,
819,"nttthuy",2,"23/10/2021 01:22:09.785426","23/10/2021 01:22:09.785426",0,,,,33990000,
820,"dqviet",2,"23/10/2021 01:22:09.793004","23/10/2021 01:22:09.793004",0,,,,33990000,
821,"hqbao",2,"23/10/2021 01:22:09.800043","23/10/2021 01:22:09.800043",0,,,,33990000,
822,"ndtai",2,"23/10/2021 01:22:09.807349","23/10/2021 01:22:09.807349",0,,,,33990000,
823,"pmthe",2,"23/10/2021 01:22:09.814534","23/10/2021 01:22:09.814534",0,,,,33990000,
824,"nvthai",2,"23/10/2021 01:22:09.819704","23/10/2021 01:22:09.819704",0,,,,33990000,
825,"sssbath",2,"23/10/2021 01:22:09.827522","23/10/2021 01:22:09.827522",0,,,,33990000,
826,"mhvan",2,"23/10/2021 01:22:09.834107","23/10/2021 01:22:09.834107",0,,,,33990000,
827,"nhhiep",2,"23/10/2021 01:22:09.840888","23/10/2021 01:22:09.840888",0,,,,33990000,
828,"pmthanh",2,"23/10/2021 01:22:09.848532","23/10/2021 01:22:09.848532",0,,,,33990000,
829,"ddnhue",2,"23/10/2021 01:22:09.854856","23/10/2021 01:22:09.854856",0,,,,33990000,
830,"toshiko",2,"23/10/2021 01:22:09.863728","23/10/2021 01:22:09.863728",0,,,,33990000,
831,"dnmquoc",2,"23/10/2021 01:22:09.871255","23/10/2021 01:22:09.871255",0,,,,33990000,
832,"dhkhai",2,"23/10/2021 01:22:09.878914","23/10/2021 01:22:09.878914",0,,,,33990000,
833,"lvqan",2,"23/10/2021 01:22:09.885985","23/10/2021 01:22:09.885985",0,,,,33990000,
834,"ltduy",2,"23/10/2021 01:22:09.893201","23/10/2021 01:22:09.893201",0,,,,33990000,
835,"thanhvy",2,"23/10/2021 01:22:09.90077","23/10/2021 01:22:09.90077",0,,,,33990000,
836,"nvchung",2,"23/10/2021 01:22:09.907255","23/10/2021 01:22:09.907255",0,,,,33990000,
837,"httri",2,"23/10/2021 01:22:09.914419","23/10/2021 01:22:09.914419",0,,,,33990000,
838,"lvdai",2,"23/10/2021 01:22:09.921735","23/10/2021 01:22:09.921735",0,,,,33990000,
839,"nhdhao",2,"23/10/2021 01:22:09.929882","23/10/2021 01:22:09.929882",0,,,,33990000,
840,"nvan",2,"23/10/2021 01:22:09.937198","23/10/2021 01:22:09.937198",0,,,,33990000,
841,"hdhuy",2,"23/10/2021 01:22:09.944734","23/10/2021 01:22:09.944734",0,,,,33990000,
842,"ttlong",2,"23/10/2021 01:22:09.951665","23/10/2021 01:22:09.951665",0,,,,33990000,
843,"tylnhi",2,"23/10/2021 01:22:09.958033","23/10/2021 01:22:09.958033",0,,,,33990000,
844,"ltlong",2,"23/10/2021 01:22:09.965538","23/10/2021 01:22:09.965538",0,,,,33990000,
845,"lmquy",2,"23/10/2021 01:22:09.972098","23/10/2021 01:22:09.972098",0,,,,33990000,
846,"hnthien",2,"23/10/2021 01:22:09.979342","23/10/2021 01:22:09.979342",0,,,,33990000,
847,"ltkiet",2,"23/10/2021 01:22:09.9864","23/10/2021 01:22:09.9864",0,,,,33990000,
848,"ntloc",2,"23/10/2021 01:22:09.994344","23/10/2021 01:22:09.994344",0,,,,33990000,
849,"hltmanh",2,"23/10/2021 01:22:10.000962","23/10/2021 01:22:10.000962",0,,,,33990000,
850,"dqlai",2,"23/10/2021 01:22:10.007475","23/10/2021 01:22:10.007475",0,,,,33990000,
851,"ptkien",2,"23/10/2021 01:22:10.015486","23/10/2021 01:22:10.015486",0,,,,33990000,
852,"tu123",2,"23/10/2021 01:22:10.022272","23/10/2021 01:22:10.022272",0,,,,33990000,
853,"nhdhao",2,"23/10/2021 01:22:10.028918","23/10/2021 01:22:10.028918",0,,,,33990000,
854,"ntkduy",2,"23/10/2021 01:22:10.034591","23/10/2021 01:22:10.034591",0,,,,33990000,
855,"httri",2,"23/10/2021 01:22:10.040729","23/10/2021 01:22:10.040729",0,,,,19990000,
856,"ntphong",2,"23/10/2021 01:22:10.048011","23/10/2021 01:22:10.048011",0,,,,19990000,
857,"dqviet",2,"23/10/2021 01:22:10.054842","23/10/2021 01:22:10.054842",0,,,,19990000,
858,"nvchung",2,"23/10/2021 01:22:10.061296","23/10/2021 01:22:10.061296",0,,,,19990000,
859,"ttlong",2,"23/10/2021 01:22:10.067347","23/10/2021 01:22:10.067347",0,,,,19990000,
860,"pmthanh",2,"23/10/2021 01:22:10.073567","23/10/2021 01:22:10.073567",0,,,,19990000,
861,"nttthuy",2,"23/10/2021 01:22:10.081314","23/10/2021 01:22:10.081314",0,,,,19990000,
862,"dkhy",2,"23/10/2021 01:22:10.087755","23/10/2021 01:22:10.087755",0,,,,19990000,
863,"ptkien",2,"23/10/2021 01:22:10.098879","23/10/2021 01:22:10.098879",0,,,,19990000,
864,"lvqan",2,"23/10/2021 01:22:10.106191","23/10/2021 01:22:10.106191",0,,,,19990000,
865,"ltsong",2,"23/10/2021 01:22:10.115136","23/10/2021 01:22:10.115136",0,,,,19990000,
866,"pmthe",2,"23/10/2021 01:22:10.123244","23/10/2021 01:22:10.123244",0,,,,19990000,
867,"toshiko",2,"23/10/2021 01:22:10.131429","23/10/2021 01:22:10.131429",0,,,,19990000,
868,"nthoang",2,"23/10/2021 01:22:10.13862","23/10/2021 01:22:10.13862",0,,,,19990000,
869,"ddkhanh",2,"23/10/2021 01:22:10.145481","23/10/2021 01:22:10.145481",0,,,,19990000,
870,"sssbath",2,"23/10/2021 01:22:10.151789","23/10/2021 01:22:10.151789",0,,,,19990000,
871,"lqcuong",2,"23/10/2021 01:22:10.159643","23/10/2021 01:22:10.159643",0,,,,19990000,
872,"hltmanh",2,"23/10/2021 01:22:10.166531","23/10/2021 01:22:10.166531",0,,,,19990000,
873,"ntloc",2,"23/10/2021 01:22:10.173025","23/10/2021 01:22:10.173025",0,,,,19990000,
874,"dqlai",2,"23/10/2021 01:22:10.180834","23/10/2021 01:22:10.180834",0,,,,19990000,
875,"vdhieu",2,"23/10/2021 01:22:10.186358","23/10/2021 01:22:10.186358",0,,,,19990000,
876,"nhdhao",2,"23/10/2021 01:22:10.192061","23/10/2021 01:22:10.192061",0,,,,19990000,
877,"dhkhai",2,"23/10/2021 01:22:10.198789","23/10/2021 01:22:10.198789",0,,,,19990000,
878,"lmquy",2,"23/10/2021 01:22:10.204502","23/10/2021 01:22:10.204502",0,,,,19990000,
879,"nvan",2,"23/10/2021 01:22:10.211442","23/10/2021 01:22:10.211442",0,,,,19990000,
880,"hnthien",2,"23/10/2021 01:22:10.219068","23/10/2021 01:22:10.219068",0,,,,19990000,
881,"ctnhung",2,"23/10/2021 01:22:10.22494","23/10/2021 01:22:10.22494",0,,,,19990000,
882,"ptloc",2,"23/10/2021 01:22:10.231613","23/10/2021 01:22:10.231613",0,,,,19990000,
883,"nhdhao",2,"23/10/2021 01:22:10.236942","23/10/2021 01:22:10.236942",0,,,,19990000,
884,"hltmanh",2,"23/10/2021 01:22:10.243905","23/10/2021 01:22:10.243905",0,,,,19990000,
885,"mhvan",2,"23/10/2021 01:22:10.251163","23/10/2021 01:22:10.251163",0,,,,19990000,
886,"httam",2,"23/10/2021 01:22:10.257945","23/10/2021 01:22:10.257945",0,,,,19990000,
887,"ptttam",2,"23/10/2021 01:22:10.265489","23/10/2021 01:22:10.265489",0,,,,19990000,
888,"nhhiep",2,"23/10/2021 01:22:10.272031","23/10/2021 01:22:10.272031",0,,,,19990000,
889,"ntkanh",2,"23/10/2021 01:22:10.278887","23/10/2021 01:22:10.278887",0,,,,19990000,
890,"ltkiet",2,"23/10/2021 01:22:10.286261","23/10/2021 01:22:10.286261",0,,,,19990000,
891,"ndtai",2,"23/10/2021 01:22:10.292909","23/10/2021 01:22:10.292909",0,,,,19990000,
