"customer_id","product_id","time_up","content","rate_star","time_resolved","handler"
"ctnhung",214909,"16/3/2020 00:00:00","Sp tốt dấu vân tay phải đăng ký kỳ lần đâu thì nhưng lần mở máy sau rất nhạy.nói chug là ok ko thưa gì vmast của bác vượg",4,"1/1/1999 00:00:00",
"ltduy",214909,"2/8/2020 00:00:00","Sau 2 tuần sử dụng thì mình cảm nhận 1 số điều: pin khoẻ cả ngày đến đêm mới cắm sạc, camera đẹp có góc siêu rộng tiện lợi, cam trước chụp tự sướng ngon, dùng dc 2 sim, loa nghe nhạc ok, tóm lại là 1 sản phẩm rẻ hơn note 10 mà dc thế này là quá ổn rồi. Dù màn hình chưa đẹp bằng, vân tay nhận chậm nhưng mở khuôn mặt nhanh và bút spen ít chức năng hơn note10, với 11,4tr là giá rất ok để bóc tem 1 sản phẩm mang 1 con chíp của note 9 nhưng lại cải tiến hơn note 9! Trân trọng",5,"1/1/1999 00:00:00",
"ntkduy",214909,"1/8/2020 00:00:00","TGDD làm ăn cứng nhắc quá mua cái máy lổi pin về cảm giác khó chịu muốn đổi lại cái máy khác cao tiền hơn bù thêm tiền củng ko dc dù máy mới mua 1 tuần trong khi trước giờ toàn mua hàng của TGDD ... Nếu mà những hàng mình đã mua trước ko cần bảo hành thì từ nay về sau mình chả bao giờ ghé nữa..",1,"1/1/1999 00:00:00",
"ntkanh",214909,"29/7/2020 00:00:00","Nv từ vẫn và hii trò nhiệt tình mấy mới và tốt, các địch vy đều rất hài lòng, samsung galaxy là một dù lựa chob tốt chỉ mới lứa tuổi",5,"1/1/1999 00:00:00",
"ntloc",214909,"29/7/2020 00:00:00","Loa cực tệ, nghe thì to mà hơi rè với lại ko hay, máy cũng nhanh nóng dù ko chơi game gì.",2,"1/1/1999 00:00:00",
"nhdhao",214909,"23/7/2020 00:00:00","Ms mua con note 10 lite,giờ sạc k vào luôn,k pk la bán máy cho khách cũ hay mới nữa,tệ thật,làn ăn kiểu gì k pk,giờ đem lên k pk cho đổi hay trả k pk,buôn bán k khác lừa đảo,máy tệ",1,"1/1/1999 00:00:00",
"nhdhao",214909,"13/7/2020 00:00:00","Cảm giác muốn đổi máy lun. Mới mua hum qua. Ko sử dụng đc sam sung pay. Độ phân giải ko net nói chung sủ dụng s rồi mà xài note 10 lite thấy tụt mood hẳn. Mới mua giờ ko lẻ bán rẻ lại đổi cái khác . Hic",1,"1/1/1999 00:00:00",
"hqbao",214909,"12/7/2020 00:00:00","E mới mua điện Thoại chắc cũng đc tháng mà e thấy bao phê cực kì mượt mà e là thằng thích chụp ảnh nữa,chụp cái nào nhứt nách cái đó chế độ chuyên nghiệp,chế độ xóa phông chế độ ban đêm ôi mạ ơi phơi sáng thì bao phê luôn ạ game thì khoi nói e utra HD chơi mượt kinh điển Bubg thì thấy địch rất rõ luôn ạ,chỉ tiếc là sao nó phải hạ giá thành xuống huhu😭😭 Ahehehe😊😊😊😊😊😊😊",5,"1/1/1999 00:00:00",
"dqlai",214909,"10/7/2020 00:00:00","Thấy mấy bác cứ chê chứ e xài mọi thứ đều ổn, pin trâu, cảm biến tốt, sạc nhanh, chụp hình đẹp, nói chung quá ổn",5,"1/1/1999 00:00:00",
"hnthien",214909,"27/6/2020 00:00:00","Cảm biến vân tay quá tệ. Pin tụt quá nhanh. Sản phẩm này không xứng đáng với mức giá của nó, ngay cả khi giảm giá",1,"1/1/1999 00:00:00",
"httri",214909,"24/6/2020 00:00:00","Máy này cảm biến vân tay quá tệ. Lúc trước sài con A9 cảm biến vân tay rất tốt mà sài qua máy này tệ dã man.máy màn hình còn bị ám màu hơi đục đục nữa . Buồn quá giờ lỡ mua rồi ko biết phải làm sao nữa.",3,"1/1/1999 00:00:00",
"lqcuong",214909,"15/6/2020 00:00:00","Không nên mua đt này.. mới mua 3 tháng mà loa nói người ta không nghe được.. mua giá gần 14tr mà chất lượng tệ quá",1,"1/1/1999 00:00:00",
"thanhvy",214909,"15/6/2020 00:00:00","Pin Redmi 8 pin 5k, note 10 lite 4k5, cả 2 cùng 100% pin, con note mua 1 ngày máy ko dùng gì từ 8h sáng đến 4h30 còn 83%, con redmi8 còn 95% pin",1,"1/1/1999 00:00:00",
"ltlong",214909,"31/5/2020 00:00:00","Camera chụp đêm cực mờ dù đã hiệu chỉnh các kiểu.nhận diện khuôn mặt lúc được luac không.ghét mỗi 2 điểm này còn lại cũng oke.khéo chuyển sang dùng iphone thôi.",3,"1/1/1999 00:00:00",
"nthoang",214909,"21/5/2020 00:00:00","Mua dc 2 tháng thì bị lội bộ sắc cảm thấy thất vọng với tâm già này.vẫn tay thì chậm.mờ khóa khuôn mặt thì tệ vô cùng.mang hình HD mà thưa mang hình của j7 chỉ là HD mà còn sát nét hơn nhịu.",1,"1/1/1999 00:00:00",
"tu123",214909,"16/5/2020 00:00:00","Dùng 10 ngày thì ok nhưng dán miếng dán kính vào thì cảm biến hoạt động kém mà bên mình ko có miếng dán chống xước samsung note 10 lite à",5,"1/1/1999 00:00:00",
"hqdung",214909,"12/5/2020 00:00:00","Máy dùng quá chán nghe gọi không được rõ. Người bên kia nge không được. Cảm biến vân tay gần như không dùng được",1,"1/1/1999 00:00:00",
"ltlong",214909,"9/5/2020 00:00:00","Chậm quá. Bán phím gõ dễ nhầm. Mới mua đc gần 1 tháng nhưng khả năng chịu lỗ bán thôi chứ dùng chậm lắm",2,"1/1/1999 00:00:00",
"hdhuy",214909,"8/5/2020 00:00:00","Sạc pin hơn 1h 20 phút là đầy sài 5h chưa hết, vậy là tốt rồi. Còn mọi thứ đều tốt trong tầm giá. Nói chung giá 12t thì sút tốt. Còn nhiều hơn không nói.",5,"1/1/1999 00:00:00",
"dhkhai",214909,"5/5/2020 00:00:00","Máy sài ổn. Vs giá tiền đó thì hợp lý. Chỉ có cảm biến vân tay là tệ còn mọi chức năng mình thấy rất ok. Sài đc hơn tháng rồi.",4,"1/1/1999 00:00:00",
"ndtai",214909,"15/4/2020 00:00:00","Cảm biến vân tay quá kém mọi chức năng khác đều rất ok lúc mình mua thì giá km 11900k giờ lên 13900 k thì ai dự định mua thì cũng lên đắn đo chút",4,"1/1/1999 00:00:00",
"ntphong",214909,"5/4/2020 00:00:00","Loa của máy rè. Nhận Vân tay chậm, khuôn mặt, lúc đc lúc ko",1,"1/1/1999 00:00:00",
"lvqan",214909,"30/3/2020 00:00:00","Tưởng lổi 1 cái, ai dè đổi cái mới cũng y chan ,quá trời lổi trên sp,cập nhật phần mềm sài được 1 bữa lại lổi tiếp. ko biết samsung tung ra sp này ra mà chưa kiểm lổi hết hả j á ,yêu cầu có chính sách đổi mới dòng khác, đợi phản hồi từ điện máy xanh và thi tgdd, chứ mất lòng tin quá rồi!!",1,"1/1/1999 00:00:00",
"httam",214909,"27/3/2020 00:00:00","Mua cái máy đầu (note 10 lite) khoảng hơn tuần, sử dụng vân tay quá tệ, máy quá chậm. Mang ra đổi máy mới (27.3), về text thử: vân tay lúc dc lúc k (text ngoài cửa hàng thì tạm ổn), chụp ảnh mở flash khi mở đèn phòng thì mờ, tắt đèn thì tối thui lun? Chờ phản hồi CSKH của TGDĐ, chính sách đổi trả dòng khác? Thân",1,"1/1/1999 00:00:00",
"nvan",214909,"23/3/2020 00:00:00","Với thời điểm mình mua (25/2). Với số tiền ấy thì Note10Lite mình thấy đây là sản phẩm hợp lý nhất. Nếu muốn hơn thì đương nhiên tài chính cũng phải tỉ lệ thuận thôi.",4,"1/1/1999 00:00:00",
"mhvan",214909,"20/3/2020 00:00:00","Chỉ biết nói 2 từ, rất tệ khuyên mọi người có ý định thì nên thay đổi mình mới mua sau 20 ngày rớt giá cu và 2 đối máy nhưng lỗi tin nhắn lỗi mensenge lỗi bắt sóng nói chung không thể tả nổi với cái máy 14 triệu quá tệ",1,"1/1/1999 00:00:00",
"dqviet",214909,"19/3/2020 00:00:00","máy thật sự tệ. Pin kém, vân tay lỗi phần mềm, không samsung pay... bỏ gần 14tr cho cái máy này chỉ vì thích dòng Note là 1 sai lầm của mình. chắc dùng Iphone luôn cho đỡ phải nghĩ ngợi quá.",2,"1/1/1999 00:00:00",
"dhkhai",214909,"4/3/2020 00:00:00","Tôi dùng thấy máy ngon , cái vụ vân tay k nhạy thì lên mạng mà xem cách cài đặt , chuẩn 95% , ngoại trừ máy nó k cong cạnh với vỏ nhựa ko cao cấp thôi, vì máy rẻ hơn note 10 gần 1 nửa, còn để dùng hiệu năng với chụp cam sau thì ngon , cá nhân thấy cam trc ko tốt mấy .",5,"1/1/1999 00:00:00",
"nvthai",214909,"28/2/2020 00:00:00","Đã có bản cập nhật mới fix các lổi camera trước zoom bị tím màn hình, pin và camera cải thiện rõ rệt, hiệu năng tăng. Rất đáng đồng tiền. Trừ khi bạn mua sách tay hay hàng củ. Còn mua chính hãng mà thích spen thì mua con này là nhất",5,"1/1/1999 00:00:00",
"nhhiep",214909,"24/2/2020 00:00:00","Máy khá tốt có điều bị cắt giảm vài tính năng rồi. Pin trâu, sạc nhanh tầm 1h15p đầy (sạc thường nhé). Cắt samsung pay, bút dùng kiểu note 9 nên cũng ko quẩy được như note 10 (lúc đầu mình nghĩ sẽ làm harry với cây bút này nhwung ko đc). Màn hình full hd nên khá ok. nếu 2k thì quá xuất sắc.... Lúc mình mua 11tr990 nên khá bá đạo, còn giờ quay về giá cũ thì các bạn nên suy tính cẩn thận... Vân tay không nhạy lắm, nhưng mình đã khắc phục được 90%",5,"1/1/1999 00:00:00",
"ddnhue",214909,"24/2/2020 00:00:00","Đã đổi trả 3 máy note 10 lite Qua trải nghiệm: bắt sóng kém ( so sánh thực tế nhiều loại máy cùng 1 sim 1 thời điểm) lắp 1 sim thì chơi game ok, 2 sim thì lag, kết nối chập chờn Camera trước lỗi trong messenge face: camera zoom tạo ánh hồng Sau 2 tuần trải nghiệm con note 10 thứ 3 và đang chuẩn bị đổi s10 lite",1,"1/1/1999 00:00:00",
"ntphong",206176,"10/11/2020 00:00:00","Sao mình kết nối tai nghe với đthoai note 10+ qua blutooth mà xem youtube lại phát âm ở đthoai, AD giúp mình với",4,"11/11/2020 00:00:00","Hỗ trợ kỹ thuật"
"sssbath",206176,"9/11/2020 00:00:00","Sau khi sử dụng 1 tháng, mọi tác vụ đều trơn tru, chụp ảnh rất sắc nét. Camera trước cũng sắc nét. Chụp thiếu sáng tốt. Chip Exynos nhưng chơi game nặng vẫn bình thường, chứ không phải chip Snapdragon mới chơi game mượt là sai lầm. Không nóng máy, pin ổn định không trâu lắm. Loa ngoài thiết kế phía trên và phía dưới khi nghe nhạc rất đã. Trải nghiệm tốt như vậy mà vẫn có số người chê cho được. Chụp ảnh xấu là do bạn xấu mà thôi đừng nên đổ thừa cho điện thoại kkk.",5,"1/1/1999 00:00:00",
"nhdhao",206176,"9/11/2020 00:00:00","Samsung galaxy note 10+ . tuyệt vời . mãi yêu samsung thôi...... Mình là khách hàng thân thiết nên được giảm giá thêm nữa mua ngay ngày sale tết độc thân hyhy vui quá xá.nv tgdđ phục vụ thì khỏi chê.",5,"1/1/1999 00:00:00",
"hltmanh",206176,"9/11/2020 00:00:00","Mới mua sáng nay phải nói là phê như con dê . Tiện đang giảm giá quá chất .....",5,"1/1/1999 00:00:00",
"ltlong",206176,"9/11/2020 00:00:00","Chả có gì phải phàn nàn. Ai muốn mua thì cứ ra TGDD test, những đứa chê 100% đều là anti hoặc chưa bao giờ xài note 10+",5,"1/1/1999 00:00:00",
"ndtai",206176,"6/11/2020 00:00:00","Cảm ứng hơi chậm hoặc do mình chưa cài lại độ nhạy cảm ứng. Loa ngoài ko đc ấm, cảm giác hơi rè. Camera trước ko đc đẹp lắm dù dùng app. Còn lại mọi thứ điều ổn.nv tgdd phục vụ nhiệt tình và chu đáo. Mình rất thích mua hàng ở tgdd",4,"1/1/1999 00:00:00",
"lnminh",206176,"5/11/2020 00:00:00","Mới mua được vài ngày và thực sự không có gì để chê , các cmt nói xấu sản phẩm toàn của bọn anti ko à , nên mn đừng suy nghĩ gì nữa , xúc luôn đi",5,"1/1/1999 00:00:00",
"ttlong",206176,"4/11/2020 00:00:00","Mọi thứ máy đều ok nếu máy dung trong một ngày hết pin thì có gọi là nhanh hết ko mọi người,xac pin nhanh vân đang trai nghiệm,,,thế giới di động nv phục vụ quá tốt.",5,"1/1/1999 00:00:00",
"lmquy",206176,"4/11/2020 00:00:00","Pin đủ dùng 1 ngày, sóng ok, còn tùy thuộc vào nơi địa điểm, dùng 4G máy có hơi ấm 1 xíu! Trải nhiệm ok! Chưa gặp vấn đề gì cả ( sau 1 tuần sử dụng) (tggd lục nam - bắc giang)",5,"1/1/1999 00:00:00",
"ptloc",206176,"4/11/2020 00:00:00","Sau 9 ngày sử dụng pin khá tốt thích nhất cái sạc nhanh mọi thứ đều oke còn sử dụng lâu dài thì chưa biết",4,"1/1/1999 00:00:00",
"nttthuy",206176,"27/10/2020 00:00:00","Sau 2 ngày sử dụng mình có vài nhận xét chủ quan : pin với nhu cầu cơ bản đủ dùng trong 24h với điều kiện bình thường, không dùng chế độ tiết kiệm pin và màn hình đặt ở FHD+. loa ngoài ấm và rung ở mặt lưng do không có buồng loa cho loa thoại. sóng thu hơi yếu, có lúc nhảy về 2G dù máy khác 3G vẫn nét căng S-Pen chức năng nhiều quá dùng chưa hết nhưng rất cần cho công việc",5,"1/1/1999 00:00:00",
"ctnhung",206176,"27/10/2020 00:00:00","Chắc chắn 1 điều xét về toàn diện Samsung sẽ không bằng iPhone nhưng vì sự tiện lợi của HĐH android nên mình bắt buộc phải mua 1 con. Loa nghe to rõ, thu âm tốt, camera khá, sóng hơi yếu, pin hơi yếu, màn hình đẹp, to, nhạy, hình dáng rất nam tính, cầm nhìn sang hẵn.",5,"1/1/1999 00:00:00",
"ntkanh",206176,"27/10/2020 00:00:00","Mình mua bên đmx đc gần một tháng rồi, mà thấy khi nghe nhạc, coi phim loa rất rè mà dung dung nữa, giống như kiểu mẫu đt của TQ ngày trước í.",3,"1/1/1999 00:00:00",
"nvchung",206176,"10/11/2020 00:00:00","Mới mua đt đc mấy hôm mọi thứ điều oke chỉ có lên mạng bằng 4g thì yếu chỉ toàn H+ .E pin tuộc nhanh hơi thất vọng với giá 16tr",3,"1/1/1999 00:00:00",
"ntkduy",206176,"10/11/2020 00:00:00","Sản phẩm ôkê...pin thì đủ dùng 1 ngày....neu k xem phim thì duoc 2ngay....lau lau cũng hơi ấm máy xíu...",5,"1/1/1999 00:00:00",
"hqdung",206176,"10/11/2020 00:00:00","Mình vừa mua xong. Thật sự rất chán loa rè kinh khủng. Cầm đt nghe nhạc mà cứ rung giật tay luôn. Rè khủng khiếp. So với note 5 đang dùng thì loa note 5 ngon hơn nhiều.( ý kiến các nhân) Thứ 2. Giao diện chán thôi rồi. Mờ nhạt đang dùng note 5 mầu sắc đậm đà nhìn sang note 10 chán vãi. Giờ mà đổi lại mất toi 20% (3.200k) đi toi. Đúng là khôn 3 năm dại có 1 phút thôi😂 Chỉ 2 từ thất vọng",3,"19/10/2020 00:00:00","Thegioididong.com"
"lvqan",206176,"10/11/2020 00:00:00","Máy đẹp ! Pin khỏe,có nhiều tính năng thông minh đặc biệt là chế độ AR Top 1 smartphone 2019 :D",5,"1/1/1999 00:00:00",
"lqcuong",206176,"10/11/2020 00:00:00","Mới mua dc 2 hôm, mọi thứ đều ổn chỉ có pin cực kì tệ, chỉ có lướt mạng không mà từ sáng đến trưa hết 50% pin.",3,"1/1/1999 00:00:00",
"dqlai",206176,"10/11/2020 00:00:00","Cho e hỏi là e mới lấy máy về đc 3 hôm. Giờ máy báo vẫn có sóng. Thi thoảng người gọi lại k liên lạc được. Chính sách bảo hành và đổi trả ra sao nhỉ. Có ktra ngay được không ạ",5,"16/10/2020 00:00:00","Bộ phận bán hàng"
"httri",206176,"10/11/2020 00:00:00","Ốp lưng note 10+ chả khác note A71 chỉ có cái 4 cạnh của ốp 10+ cứng hơn xíu giá note10+ tầm cao mà ốp chả khác khác các mấy tầm trung",3,"1/1/1999 00:00:00",
"hqbao",206176,"11/10/2020 00:00:00","Mua đc 2 ngày mà sao trong bộ sưu tập không đồng bộ đc ảnh từ onedrive về máy nhỉ,máy cứ báo không thể đồng bộ dữ liệu, có ai bị như mình ko ạ",4,"14/10/2020 00:00:00","Hỗ trợ kỹ thuật"
"hdhuy",206176,"11/10/2020 00:00:00","Mình mưa mấy gần 1 tuần nhưng máy bắt wifi rất kém. Cái Huawie 3e bắt được còn SS thì không toàn phải mở QR trên HW quét thì mới kết nối được. Nó không dò được wifi đó. Khi nghe nhạc hoặc loa ngoài thì cái mặt lưng rung lên như màn loa đặt ở đó z?",3,"1/1/1999 00:00:00",
"vdhieu",206176,"11/10/2020 00:00:00","Mới mua tại TGDD hôm 10/10, flagship nên dùng sướng khỏi bàn cãi. Có điều Pin chỉ ở mức ổn chứ không được ""trâu"" như kỳ vọng. Camera trước có cảm giác không tiến bộ là mấy từ thời mình còn dùng mấy con Note5, S7edge, NoteFE, S8, Note8, Note9.. bao nhiêu năm rồi cũng thế, thấy bệt bệt chứ không đẹp.",4,"1/1/1999 00:00:00",
"lvdai",206176,"11/10/2020 00:00:00","Cám ơn thegioidiđong nhiều vì đa mua đc samsung galaxy note 10 . Mấy đep và mượt mà. Sắc nhanh và pin trâu nữa chứ. Ủng hộ thegioidiđong dài dài. Thank thegioidiđong nhiều.",5,"1/1/1999 00:00:00",
"ltsong",206176,"11/10/2020 00:00:00","M mới lấy máy hqua xài cực kì ít mà tụt 40%. Có phải tại máy không ạ. Thế giới di động có hỗ trợ đổi máy không ạ",3,"14/10/2020 00:00:00","Bộ phận bán hàng"
"nvthai",206176,"11/10/2020 00:00:00","Mình đổi từ ios sang android. Thực sự Note10+ khá là ổn, nhưng vẫn chưa hoàn hảo so với ip. Tất nhiên là mỗi bên đều có thế mạnh riêng nhưng nhìn chung đây cũng là 1 sp xuất sắc từ nhà Sam.",4,"1/1/1999 00:00:00",
"hltmanh",206176,"11/10/2020 00:00:00","Mình mới lấy máy tối nay kb màn hình đã được dán bảo vệ trước chưa nhỉ . Trải nghiệm lần đầu rất mượt vì lâu rồi k dùng android nên chưa quen tay lắm ....",5,"1/1/1999 00:00:00",
"dqviet",206176,"10/10/2020 00:00:00","Sau gần 1 năm dùng máy thấy máy rất ổn định, camera sắc nét với chụp ảnh rất đẹp, ngoài ra pin trâu nữa. Sản phẩm rất đáng dùng của Samsung.",5,"1/1/1999 00:00:00",
"nhtuan",206176,"9/10/2020 00:00:00","Mình mới mua sp này dc mấy ngày. Máy đẹp. Pin ổn định. Dùng khá mượt. Nhân viên siêu thị nhiệt tình. Chỉ có điều là loa hơi ồm không trong và rõ tiếng không biết là do máy hay như nào.",4,"1/1/1999 00:00:00",
"vtluan",206176,"9/10/2020 00:00:00","Mình dùng 3 tháng rồi . Theo mình trong thời gian sử du gj sản phẩm rất ok. Điểm trừ là máy cứ báo cập nhật. Mặc dù mình đã cập nhật rồi Mình có thể đổi lại màu khác đc kg nhỉ",4,"1/1/1999 00:00:00",
"pmthanh",206176,"8/10/2020 00:00:00","Mới vừa lụm em nó hồi chiều,chỉ 2 từ ""TUYỆT VỜI"" nhân viên bán hàng TGDĐ rất nhệt tình + với em dán màn hình quá dễ thương !",5,"1/1/1999 00:00:00",
"httam",206176,"8/10/2020 00:00:00","Mình vừa trãi nghiệm note 10 plus đc 10 ngày, máy sử dụng tuyệt vời, thiết kế máy rất đẹp, màng thì rất ok, bin cũng tuyệt luôn. Nói chung dòng máy mày đáng tiền để mua.",5,"1/1/1999 00:00:00",
"ndtai",206176,"7/10/2020 00:00:00","Note 10+ xài ok hơn . Pin ổn . Note 20 utra ko ổn tí nào . Hao pin nhanh wa... 10 phút mất 4% đến 5%",5,"1/1/1999 00:00:00",
"ltlong",206176,"7/10/2020 00:00:00","Dùng cũng tạm ổn. Chụp ảnh ko đẹp bằng huawei. Cá nhân m thích huawei hơn, đi mua huawei thì ko bán. Nên đành mua note 10+",4,"1/1/1999 00:00:00",
"dhkhai",206176,"6/10/2020 00:00:00","Mua được 5 ngày, lỗi bút spen, không biết vì sao ko hoạt động, đổi máy mới cũng ko khắc phục được. Chán",1,"8/10/2020 00:00:00","Bộ phận bán hàng"
"mhvan",206176,"5/10/2020 00:00:00","Sản phẩm tốt hơn mong đợi. Màn hình mượt hiển thị tốt. Pin trâu, cấu hình ok.camera nét như sony.",5,"1/1/1999 00:00:00",
"hnthien",206176,"3/10/2020 00:00:00","Vừa mua 16490 mà giờ đã 15990 rồi 😭😭😭😭. Máy rất đẹp dùng thì siêu mượt. Tai nghe rất phê cho luôn 5 sao nhé ss😊😊😊😊😊",5,"1/1/1999 00:00:00",
"thanhvy",206176,"2/10/2020 00:00:00","Mình đang dùng iphone 11 mà thấy samsung note 10+ này đẹp quá nên phải mua luôn, máy quá đẹp, 100đ, hiệu năng thì chưa biết như thế nào nhưng mà đẹp, cảm thấy đẹp nhất trong tất cả các loại máy",5,"1/1/1999 00:00:00",
"nhdhao",206176,"2/10/2020 00:00:00","Đánh giá dựa trên cảm nhận sau 1 tuần sử dụng. Trước khi đổi qua Note 10+ mình đã dùng IpX. Thực ra mà nói cả 2 đều có thế mạnh riêng của nó, tuy nhiên đối với cá nhân mình vẫn thích dòng IP hơn. Thế mạnh của Samsung note 10+ là chụp hình cực kì đẹp, rất thích các tính năng chụp hình của Note 10+. Máy chạy cũng mượt mà, màn hình đẹp và trải nghiệm giải trí cũng rất tuyệt vời. Tuy nhiên các icon của Samsung k đẹp như IP. Tính ra note 10+ đôi khi vẫn để lại độ trễ ( k đáng kể) Nhưng hạn chế của Note 10+ so với IP là vân tay cảm biến k nhạy lắm. Có chức năng quét khuôn mặt nhưng chỉ để mở khóa điện thoại chứ k phục vụ cho các app khác (trên IP các app của bank, momo, zalo pay, viettel pay,... đều chấp nhận cho quét khuôn mặt để thực hiện giao dịch cực nhanh chóng và tiện lợi) nhưng Samsung k cho phép được việc này. Thêm 1 điểm nữa là Samsung kiểu chữ k đẹp như IP. Và samsung k có nút back về ứng dụng trước đó như IP (vd: mình đang cần xác minh mã otp của momo, trên ip bạn đang mở giao diện momo. khi có cuộc gọi đến để đọc mã otp momo bạn chỉ cần bấm nút back lại trên góc trái của ip là quay lại momo ngay vì trc đó bạn fai bấm nút bắt máy cuộc gọi đến. Nhưng samsung sau khi bắt máy nó vẫn ở giao diện cuộc gọi, muốn về momo để nhập mã khi vẫn đang nghe cuộc gọi bạn fai bấm nút giống nút home rồi bấm lại và shortcut momo --> rất bất tiện luôn) Cho nên thực sự là tùy vào sở thích của bạn mà có lựa chọn phù hợp. Ai thích chụp choẹt, tự sướng thì dùng note 10+ là đỉnh. Nhưng ai thích các tính năng tiện dụng thì nên chọn IP sẽ hay hơn.",4,"1/1/1999 00:00:00",
"ddnhue",206176,"1/10/2020 00:00:00","ĐIỆN THOẠI SAMSUNG GALAXY NOTE 10 PLUS . SỬ DỤNG RẤT OK. NHẤT LÀ DÙNG VIẾT VĂN BẢN VÀ GHI NHẬT KÝ RẤT TIỆN. KHÔNG CẦN DÙNG SỔ SÁCH CẦM TAY RẤT BẤT TIỆM.",5,"1/1/1999 00:00:00",
"pmthe",206176,"30/9/2020 00:00:00","Sau 19 ngày sử dụng cảm thấy rất hài lòng, chất lượng máy quá xuất sắc, trên cả tuyệt vời, pin ổn tầm 5 đến hơn 6 giờ liên tục tùy tác vụn trong mắt tôi note 10+ vẫn là đỉnh nhất mặc dù đả ra đời note 20",5,"1/1/1999 00:00:00",
"ltduy",206176,"28/9/2020 00:00:00","Tối mau hết pin..nhưng cũng đó là củ sạc nhanh..sài 1 thời gian đánh giá tiếp...",4,"1/1/1999 00:00:00",
"toshiko",206176,"28/9/2020 00:00:00","Lần đầu tiên sài dòng note 10plus của samsung. Ko điểm gì để chê. Chỉ có điều Pin ở mức ổn, đủ dùng ko trâu như mấy ông riview",5,"1/1/1999 00:00:00",
"ttson",206176,"27/9/2020 00:00:00","Sau 1 vài ngày sử dụng mình thấy một số vấn đề note 10 như sau: - máy khá nhanh hết pin, do việc ứng dụng chạy ẩn khá nhiều ""tối ưu hóa của máy ko khác phục được"" (mình chỉ sử dụng văn phòng thôi chư ko chơi game) - camera chưa thực sự tốt, việc quay video điều kiện thiếu sáng hơi tệ - loa dưới màn hình là cái mình hoi khó chịu mở to nhạc là mặt lung sau cứ rung ầm ầm Những vấn đề khác mình thấy okey!",3,"1/1/1999 00:00:00",
"dnmquoc",217438,"10/11/2020 00:00:00","Con này khung viền nhựa mà.lấy đâu ra kính.nhung mà voi tầm giá đó thi cung dc.kg đến nổi quá tệ.se tieo tuc ung hộ hàng viet nam",3,"1/1/1999 00:00:00",
"nhhiep",206176,"26/9/2020 00:00:00","Máy dùng ngon mượt mỗi tội pin tụt hơi nhanh nhưng nếu bật mode chế độ pin ở thanh trạng thái thì dùng pin cũng khá trâu. Nói chung là k có gì để chê. Đáng tiền thực sự. Chơi mấy game nặng GB cũng rất mượt, camera góc nhìn rộng xóa phông tốt",4,"1/1/1999 00:00:00",
"tylnhi",206176,"23/9/2020 00:00:00","Mình mới cập nhật phần mềm. Trên thanh trạng thái hiện thị cái sát bên cột sóng là gì vậy ạ 😂 . Tìm chỗ tắt mà k đc . Samsung galaxy note10+",2,"1/1/1999 00:00:00",
"dhkhai",206176,"22/9/2020 00:00:00","Moi mua đk 2 hôm dung thấy moi thu ok.riêng mỗi pin thi hoi nhanh hết sac đầy ma ko dung gi cung tu xuống %pin là nhu nao mn.co ban nao bi nhu minh ko.",4,"1/1/1999 00:00:00",
"ptttam",206176,"20/9/2020 00:00:00","Máy xài ok chất lượng pin tụt hơi nhanh sạc đầy pin từ 6h đến 10h30 tụt còn 90% ngoài ra những cái khác thì khỏi phải bàn",4,"1/1/1999 00:00:00",
"ndquang",206176,"19/9/2020 00:00:00","Mới mua hôm nay, dùng thấy cũng được. Nhân viên bán hàng nhiệt tình, vui vẻ. 😂🤣",4,"1/1/1999 00:00:00",
"ntloc",206176,"19/9/2020 00:00:00","- Ủa ad ơi, tại sao máy của mình bật được chế độ trình tộ ưu trong phần cài đặt camera vậy.",5,"1/1/1999 00:00:00",
"nhtuan",217438,"10/11/2020 00:00:00","Sao thấy quảng cáo máy ảnh sau 48 MP mà mình vào cài đặt chỉ chọn được 12MP nhỉ? Treo đầu dê bán thịt chó ah",3,"11/11/2020 00:00:00","Hỗ trợ kỹ thuật"
"hdhuy",217438,"9/11/2020 00:00:00","Mới mua, dùng rất ok. Lướt mượt, chơi game nặng khá là ok, khuyên mọi người nên mua.",5,"1/1/1999 00:00:00",
"nhdhao",217438,"8/11/2020 00:00:00","Tôi mua sp này hôm 8/11/2020 mới mua về ko bị lỗi.Nhân viên tư vấn nhiệt tình.sẽ giới thiệu cho bạn bè.",5,"1/1/1999 00:00:00",
"ctnhung",217438,"5/11/2020 00:00:00","T mua dc 2 tháng r máy xài tốt nhưng t rất k thích wifi bởi cứ đi ra khỏi nhà 1 lúc r về wifi k tự động kết nối mong nph sớm fix lại",5,"1/1/1999 00:00:00",
"httri",217438,"4/11/2020 00:00:00","Từ khi máy Active 3 cập nhật VOS 3.0 nếu điện thoại đặt sim chế độ 4g/3g/2g thì việc bắt sóng wifi và điện thoại cực yêú. Nhưng khi cài đặt sim chỉ nhận 2g thì sóng wifi và sóng điện thoại lại mạnh. Đề nghị sửa lỗi này gấp nhé vsmart.",3,"1/1/1999 00:00:00",
